0.00,47.4
0.08,51.9
0.17,54.0
0.25,57.5
0.33,60.4
0.42,62.8
0.50,64.7
0.58,66.3
0.67,67.8
0.75,69.0
0.83,70.2
0.92,71.2
1.00,72.2
1.08,73.2
1.17,74.1
1.25,75.1
1.33,76.0
1.42,77.0
1.50,77.9
1.58,78.8
1.67,79.7
1.75,80.6
1.83,81.4
1.92,82.3
2.00,83.1
2.50,84.6
3.00,89.0
3.50,92.8
4.00,96.2
4.50,99.3
5.00,102.3
5.50,105.2
6.00,108.4
6.50,111.8
