0.00,44.0
0.08,48.7
0.17,50.9
0.25,54.5
0.33,57.5
0.42,59.9
0.50,61.9
0.58,63.6
0.67,65.0
0.75,66.3
0.83,67.4
0.92,68.4
1.00,69.4
1.08,70.3
1.17,71.2
1.25,72.1
1.33,73.0
1.42,73.9
1.50,74.8
1.58,75.6
1.67,76.5
1.75,77.3
1.83,78.1
1.92,78.9
2.00,79.7
2.50,81.1
3.00,85.2
3.50,88.8
4.00,92.0
4.50,95.0
5.00,97.8
5.50,100.5
6.00,103.3
6.50,106.2
