0.00,50.2
0.08,55.0
0.17,57.1
0.25,60.6
0.33,63.5
0.42,65.8
0.50,67.7
0.58,69.4
0.67,70.9
0.75,72.2
0.83,73.3
0.92,74.4
1.00,75.5
1.08,76.5
1.17,77.5
1.25,78.5
1.33,79.5
1.42,80.5
1.50,81.5
1.58,82.5
1.67,83.4
1.75,84.4
1.83,85.3
1.92,86.2
2.00,87.1
2.50,88.7
3.00,93.3
3.50,97.4
4.00,101.1
4.50,104.5
5.00,107.7
5.50,111.0
6.00,114.3
6.50,118.0
