0.00,52.6
0.08,57.4
0.17,59.6
0.25,63.2
0.33,66.1
0.42,68.5
0.50,70.4
0.58,72.1
0.67,73.6
0.75,75.0
0.83,76.2
0.92,77.4
1.00,78.5
1.08,79.6
1.17,80.6
1.25,81.7
1.33,82.8
1.42,83.8
1.50,84.8
1.58,85.9
1.67,86.9
1.75,87.9
1.83,88.8
1.92,89.8
2.00,90.7
2.50,92.5
3.00,97.4
3.50,101.8
4.00,105.8
4.50,109.5
5.00,113.0
5.50,116.5
6.00,119.9
6.50,123.6
