0.00,51.5
0.08,56.3
0.17,58.4
0.25,62.0
0.33,64.8
0.42,67.2
0.50,69.1
0.58,70.8
0.67,72.2
0.75,73.6
0.83,74.8
0.92,75.9
1.00,77.0
1.08,78.0
1.17,79.1
1.25,80.1
1.33,81.1
1.42,82.2
1.50,83.2
1.58,84.2
1.67,85.1
1.75,86.1
1.83,87.1
1.92,88.0
2.00,88.9
2.50,90.6
3.00,95.4
3.50,99.6
4.00,103.4
4.50,107.0
5.00,110.3
5.50,113.7
6.00,117.1
6.50,120.8
